"pay_attn_pol_cont","int_follow_campg","anything_like_dem_cand","anything_like_rep_cand","approve_congr","things_right_track","feel_dem_cand_cont","feel_rep_cand_cont","how_many_live_hh_cont","better_1y_ago_cont","has_hinsur","favor_aca","afraid_dem_cand","disgust_dem_cand","afraid_rep_cand","disgust_rep_cand","lib_con_scale_cont","incgap_morethan_20y_ago","economy_improved","unempl_improved","speaksmind_dem_cand","speaksmind_rep_cand","soc_spend_favor_cont","def_spend_favor_cont","private_hi_favor_cont","shoud_hard_buy_gun","favor_affirmaction","govt_benefit_all","all_ingovt_corrup","election_makegovt_payattn","global_warming_happen","favor_death_penalty","econ_better_since_2008","relig_important","age_cont","married","schooling_cont","latinx","white","black","both_parents_bornUS","any_grandparent_foreign","rent_home","has_unexp_passap","should_roughup_protestors","justified_useviolence","consider_self_feminist","ppl_easily_offended_nowadays","soc_media_learn_pres","satisfied_life","intvote_beforeelec_2016","vote_pres_2012","vote_pres_2016","swing_2016","swing_2016_2012"
-1,1,1,0,0,0,70,0,0,0,1,1,-2,-1,1,1,0,1,1,1,2,2,0,-2,-1,1,0,0,0,0,1,1,1,1,88,0,9,0,1,0,1,1,0,0,0,-2,1,0,0,1,"Clinton","Obama","Clinton",0,0
0,-1,1,0,0,0,64,0,0,0,1,1,-2,-2,1,2,3,1,-1,-1,1,1,1,-2,-3,1,0,0,0,-1,1,0,-1,0,34,0,14,0,1,0,1,0,0,1,-2,-2,1,0,1,-1,"Clinton","Obama","Clinton",0,0
1,0,1,0,0,0,60,15,0,-1,1,0,-2,-1,1,1,0,-1,-1,-1,0,-2,0,0,1,1,0,0,0,-1,1,0,-1,1,72,0,10,0,1,0,1,0,0,0,0,-2,1,0,1,0,"Clinton","Romney","Trump",1,0
0,0,0,1,0,0,0,100,5,-1,1,-1,2,2,-2,-2,-3,1,0,0,-2,2,0,3,-1,0,0,0,1,0,1,0,-1,1,35,1,10,0,1,0,1,0,0,0,-1,-2,0,1,0,0,"Trump","Romney","Trump",0,0
1,0,1,0,0,1,85,0,5,0,1,0,-2,-2,1,2,2,1,1,1,0,2,0,-1,-1,1,-1,0,1,0,1,0,1,0,47,1,13,0,1,0,1,0,0,1,-2,-2,1,1,1,1,"Clinton","Obama","Clinton",0,0
2,1,1,0,0,1,85,0,1,1,1,1,-2,-2,1,1,3,1,1,1,1,1,3,2,-3,1,0,0,-1,0,1,1,1,0,68,0,13,0,1,0,1,1,1,1,-2,-2,1,1,1,1,"Clinton","Obama","Clinton",0,0
0,1,0,1,0,0,2,15,4,0,1,0,2,2,-2,0,-2,1,-1,-1,0,2,0,3,3,0,-1,0,1,0,1,0,-1,1,43,1,13,0,1,0,0,1,0,1,-1,-2,0,1,1,1,"Trump","Romney","Trump",0,0
2,1,0,1,0,0,0,85,0,-2,1,-1,2,2,-2,-2,-3,1,0,-1,-2,2,3,3,3,0,-1,0,1,0,1,0,-1,1,40,0,13,0,1,0,1,0,1,0,2,-2,0,1,1,0,"Trump","Romney","Trump",0,0
-1,1,1,0,0,0,95,0,2,1,1,1,-2,-2,2,2,2,1,-1,1,1,0,0,-2,-2,1,-1,1,-1,-1,1,1,1,1,60,1,14,0,1,0,1,0,0,1,0,-2,1,0,1,2,"Clinton","Obama","Clinton",0,0
0,1,1,1,0,0,0,75,4,0,1,-1,1,1,-1,-1,-1,1,0,-1,-2,2,-3,-1,3,0,1,0,1,1,1,1,-1,1,32,1,13,0,1,0,1,0,0,1,-2,-2,0,1,0,2,"Trump","Romney","Trump",0,0
2,1,1,0,0,1,85,0,1,0,1,1,-2,-2,2,2,2,1,-1,1,2,1,0,-3,-3,1,0,1,-1,0,1,1,1,1,80,1,12,0,1,0,1,0,0,1,-2,-2,1,0,0,1,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,0,86,1,1,-2,0,1,-2,-2,2,2,2,1,1,1,0,2,3,2,-3,1,-1,0,-1,0,1,1,1,1,56,0,10,0,1,0,1,1,0,1,-2,-2,1,0,1,-2,"Clinton","Obama","Clinton",0,0
2,0,0,0,0,0,1,85,1,-1,1,-1,2,2,-2,-2,-2,1,0,0,-2,2,-3,3,3,0,-1,0,1,0,0,0,-1,1,61,1,10,0,1,0,1,1,0,0,0,-2,0,1,1,1,"Trump","Romney","Trump",0,0
2,1,1,0,0,0,100,0,1,2,1,1,-2,-2,2,2,3,1,1,1,2,-2,2,1,-3,1,-1,0,-1,1,1,0,1,1,74,1,14,0,1,0,1,0,0,1,-2,-2,1,1,1,2,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,1,85,30,3,0,1,1,-2,-2,1,1,1,1,-1,-1,1,0,0,-2,-1,1,-1,0,0,0,1,0,0,1,53,1,8,0,1,0,1,0,0,0,0,-2,1,1,1,0,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,0,70,0,1,1,1,1,-2,-1,2,1,2,1,1,1,1,1,0,0,2,1,0,0,-1,0,1,0,1,1,76,1,9,0,1,0,1,1,0,1,0,-2,0,0,0,1,"Clinton","Obama","Clinton",0,0
1,1,0,1,0,0,0,100,2,-2,1,-1,2,2,-2,-2,0,1,0,0,-2,2,-3,-3,0,-1,-1,0,1,-1,1,0,-1,0,67,1,16,0,1,0,1,0,0,0,0,-2,0,1,0,-1,"Trump","Obama","Trump",0,1
1,0,0,0,0,0,15,41,1,0,1,1,1,0,1,1,-2,1,1,1,0,2,-1,-1,1,1,0,0,0,0,1,0,1,1,71,1,10,0,1,0,1,1,0,1,1,-2,1,0,0,1,"Johnson","Romney","Trump",1,0
2,1,1,0,1,1,100,50,0,0,1,1,-2,1,1,1,0,1,-1,-1,1,-2,2,3,3,1,0,1,-1,1,0,0,1,1,59,0,8,0,0,1,1,1,0,1,2,1,0,0,1,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,0,100,1,-2,1,-1,2,2,-2,-2,-1,0,0,0,-2,2,-2,3,3,0,-1,0,1,-1,0,0,-1,0,47,1,13,0,1,0,0,1,0,1,0,-2,0,1,1,-1,"Trump","Romney","Trump",0,0
1,1,0,1,0,0,18,71,1,1,1,1,-2,0,0,0,0,1,-1,1,0,1,1,3,1,1,-1,0,0,0,1,0,-1,1,76,0,14,0,1,0,1,1,0,1,-2,-2,1,1,1,1,"Trump","Obama","Trump",0,1
1,1,0,1,0,0,17,86,2,0,1,-1,-1,1,-2,-1,-1,1,-1,-1,0,2,-1,0,2,1,-1,0,0,0,1,0,0,1,39,1,13,0,1,0,1,0,0,1,-1,-2,1,1,1,1,"Trump","Romney","Trump",0,0
0,0,1,0,1,1,100,0,0,0,1,0,-2,-2,-1,2,0,0,-1,1,1,0,0,0,-3,1,0,1,0,1,1,1,0,1,52,0,11,1,1,0,0,0,1,0,0,0,0,0,1,0,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,0,70,0,0,-1,1,1,-2,-1,-1,0,0,0,1,1,1,2,-1,1,-1,1,0,0,-1,0,1,0,1,1,57,0,14,0,1,0,1,0,0,1,-2,-2,0,1,0,1,"Clinton","Obama","Clinton",0,0
1,1,0,1,0,0,15,70,1,0,1,-1,2,2,-2,0,-2,0,-1,-1,-1,2,-3,0,2,1,-1,0,1,-1,0,0,-1,1,79,1,13,0,1,0,1,0,0,1,0,-2,0,1,1,2,"Trump","Romney","Trump",0,0
0,1,0,1,0,0,0,99,1,0,1,-1,0,1,-1,-1,-2,1,-1,-1,-2,2,-1,2,0,1,-1,0,0,0,1,0,0,1,80,1,10,0,1,0,0,1,0,1,0,-2,0,1,1,2,"Trump","Romney","Trump",0,0
1,-1,0,0,0,0,3,3,1,-1,1,-1,2,2,1,2,-1,-1,-1,-1,-2,2,-2,1,1,0,0,0,-1,-1,1,1,1,1,70,1,14,0,1,0,1,0,0,1,-1,-2,1,1,1,2,"Trump","Romney","Trump",0,0
2,0,0,1,1,0,0,85,1,0,1,-1,2,1,-2,-1,-2,0,-1,0,-1,2,-1,2,1,-1,-1,0,-1,0,1,0,0,0,77,1,13,0,1,0,1,0,0,1,0,-2,0,1,0,0,"Trump","Romney","Trump",0,0
1,1,0,1,0,0,15,70,1,0,1,-1,1,1,-2,-2,-1,1,-1,-1,1,2,-1,2,0,1,0,0,0,-1,0,0,-1,1,77,1,9,0,1,0,1,1,0,1,2,-2,0,1,1,1,"Trump","Romney","Trump",0,0
0,1,0,1,0,0,0,60,4,0,1,-1,2,2,-1,-1,-2,1,-1,-1,-1,0,-3,3,0,1,0,0,1,-1,1,0,0,1,63,1,13,0,1,0,1,1,0,0,-1,-2,0,1,1,-1,"Trump","Romney","Trump",0,0
-1,1,1,0,0,0,100,0,3,0,1,1,-2,-2,2,2,0,-1,-1,0,2,-2,3,-3,0,1,0,0,2,-1,1,0,0,1,49,1,8,1,0,0,1,0,1,0,-2,2,0,0,1,1,"Clinton","Obama","Clinton",0,0
1,-1,0,1,0,0,0,30,0,-1,1,-1,1,2,1,1,-2,1,0,0,0,1,-1,2,1,1,-1,0,1,0,1,0,1,0,64,0,10,0,1,0,1,0,0,0,0,-2,0,1,1,-1,"Stein","Romney","Clinton",1,1
0,0,1,0,0,1,70,0,2,0,1,1,-1,-2,2,2,2,1,1,-1,0,2,0,0,-3,1,0,0,0,0,1,1,1,1,60,0,13,0,0,1,1,0,1,1,-2,-2,0,0,1,0,"Clinton","Obama","Clinton",0,0
1,1,1,0,1,1,85,50,2,0,1,0,-2,-1,0,1,0,1,-1,0,2,2,0,1,1,1,-1,0,-1,1,0,0,-1,1,47,1,9,0,0,1,1,1,1,0,1,-2,0,0,1,0,"Clinton","Obama","Clinton",0,0
1,1,1,1,0,0,27,42,1,-1,1,-1,1,-1,-1,-1,-1,1,0,-1,-1,2,-2,0,3,1,-1,0,0,-1,1,0,0,1,51,1,14,0,1,0,0,1,0,1,1,-2,0,1,1,0,"Johnson","Romney","Clinton",1,1
0,1,1,0,0,1,85,0,0,1,1,1,-2,-2,2,2,2,1,1,1,0,2,1,-2,-1,1,0,0,-1,0,1,1,1,0,37,0,14,0,1,0,1,0,0,1,-2,-1,1,1,1,1,"Clinton","Obama","Clinton",0,0
1,0,0,0,1,0,60,0,1,1,1,1,-2,-2,1,1,0,1,-1,0,0,0,0,1,1,1,0,0,-1,0,1,0,1,0,66,1,9,0,1,0,1,1,0,0,0,-2,1,0,0,1,"Clinton","Romney","Clinton",0,1
1,0,0,0,0,0,30,30,3,-1,1,-1,0,0,1,0,-1,1,-1,-1,0,0,1,0,-2,1,0,1,-1,1,1,1,1,1,39,1,10,0,1,0,1,0,1,0,-2,-2,1,1,0,-1,"Stein","Obama","Trump",1,1
1,1,1,0,0,1,82,15,2,1,1,1,-2,-2,-1,1,1,1,1,1,0,2,0,1,-2,1,0,0,-1,0,1,1,1,1,56,0,15,0,1,0,1,1,0,1,-2,-2,1,0,1,1,"Clinton","Obama","Clinton",0,0
1,0,0,1,0,0,0,85,1,0,1,0,2,2,-2,-1,-2,1,0,1,0,1,-2,3,-1,0,-1,0,1,1,1,0,0,1,61,1,15,0,1,0,1,0,0,1,2,-1,1,1,1,0,"Trump","Romney","Trump",0,0
0,0,0,1,0,0,60,0,2,1,1,1,-1,-1,2,2,0,-1,-1,-1,0,2,1,3,2,1,0,0,0,0,1,0,0,1,68,1,14,0,1,0,1,0,0,0,1,-2,0,1,1,1,"Clinton","Obama","Clinton",0,0
2,1,0,1,1,0,0,70,0,-1,1,-1,2,2,-2,-1,-1,1,0,-1,-2,1,-3,3,0,0,-1,0,0,0,1,0,-1,0,40,0,11,0,1,0,0,1,0,1,-1,-2,1,1,1,0,"Trump","Romney","Trump",0,0
2,1,0,1,0,0,0,60,5,-1,1,-1,2,2,-1,-1,-3,1,-1,0,-2,2,0,1,3,1,-1,0,1,0,1,0,-1,1,37,1,14,0,1,0,1,1,0,1,-2,-2,1,0,1,2,"Trump","Romney","Trump",0,0
1,1,1,0,0,1,84,0,1,1,1,0,-2,-2,2,1,0,1,1,1,1,2,1,0,-1,1,0,0,0,0,1,0,0,1,54,0,13,0,1,0,1,0,0,0,0,-2,1,1,1,0,"Clinton","Obama","Clinton",0,0
2,1,1,0,0,0,30,15,1,-1,1,-1,0,1,2,1,-2,-1,0,-1,-1,2,-3,2,2,0,-1,0,0,0,0,0,-1,1,43,0,14,0,1,0,1,1,1,1,-2,-2,0,0,1,1,"Trump","Romney","Trump",0,0
0,1,1,0,0,1,100,0,5,0,1,1,-2,-2,2,2,2,1,1,1,0,2,2,0,-3,1,0,0,-1,0,1,0,1,1,59,1,9,0,1,0,1,0,1,1,-2,-2,1,0,1,1,"Clinton","Obama","Clinton",0,0
2,1,0,1,1,0,50,85,1,-1,1,-1,2,2,-2,-2,0,0,0,1,-1,2,0,0,0,0,0,1,1,1,1,0,0,1,58,0,12,0,0,1,0,1,1,1,-1,-2,0,1,1,0,"Trump","Obama","Trump",0,1
2,1,0,1,0,0,0,85,0,1,1,-1,2,2,-2,-1,-2,1,0,-1,-2,2,-1,3,3,0,-1,0,0,-1,1,0,-1,1,78,0,10,0,1,0,1,1,1,0,2,-2,1,1,0,1,"Trump","Romney","Trump",0,0
-1,0,0,0,0,0,30,0,3,0,1,0,-1,-1,1,1,0,0,1,1,-1,1,0,1,0,0,-1,0,1,-1,1,0,1,1,47,1,13,0,1,0,1,0,0,0,0,-2,1,1,1,2,"Johnson","Romney","Johnson",0,1
-1,-1,1,0,0,0,78,9,0,0,1,-1,-1,-1,2,2,0,0,1,1,0,2,0,0,2,1,0,1,0,-1,1,0,1,0,55,0,9,0,1,0,1,0,0,0,-2,-2,0,0,1,1,"Clinton","Obama","Clinton",0,0
0,1,1,0,0,1,60,0,3,0,1,1,1,-1,2,2,3,1,1,1,-1,2,1,-3,-3,1,1,0,1,0,1,1,1,0,41,1,14,0,1,0,1,0,0,1,-2,-2,1,0,1,1,"Clinton","Obama","Clinton",0,0
1,0,1,0,1,1,86,2,3,0,1,-1,-2,-2,2,2,0,1,-1,1,1,0,0,0,-3,1,0,0,1,0,0,0,1,1,39,0,9,0,0,1,1,0,0,1,0,0,0,0,0,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,31,85,2,0,1,0,-1,1,-2,-2,-1,1,-1,-1,0,1,0,-1,0,0,0,0,-1,0,1,0,1,0,48,1,13,0,1,0,0,1,0,1,1,-2,0,1,0,1,"Trump","Romney","Trump",0,0
2,1,0,0,0,0,16,0,2,1,1,1,-2,-1,2,1,-1,1,-1,-1,1,2,-1,-2,-1,0,-1,0,0,0,1,1,1,1,48,1,13,0,1,0,1,0,0,1,-2,-2,0,1,1,0,"Johnson","Romney","Johnson",0,1
1,1,0,1,0,0,15,70,1,-1,1,-1,-1,1,-1,-1,-2,1,0,0,0,2,-1,2,1,1,-1,0,0,0,1,0,-1,0,80,1,9,0,1,0,1,0,0,0,-1,-2,0,1,1,-1,"Trump","Romney","Trump",0,0
1,0,0,0,0,0,60,40,2,0,1,0,-2,-2,-1,-1,0,1,-1,-1,1,1,1,2,3,0,-1,0,1,-1,1,0,0,1,53,1,10,0,1,0,1,0,0,1,-2,1,0,1,0,2,"Clinton","Obama","Clinton",0,0
0,0,1,0,1,1,100,0,0,-1,1,1,-2,-1,2,2,3,1,1,1,0,1,1,-1,0,1,1,0,1,0,1,1,1,0,30,0,10,0,0,1,1,0,1,1,-2,-2,0,1,1,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,0,70,0,0,1,-1,1,1,-1,0,-1,1,-1,1,-1,1,-2,2,2,1,-1,0,-1,0,1,1,1,1,72,0,14,0,1,0,1,0,0,1,1,-2,0,1,1,0,"Trump","Romney","Trump",0,0
2,1,0,1,0,0,2,70,1,-1,1,-1,2,2,-1,-1,0,1,0,0,1,2,0,3,2,0,-1,0,1,0,1,0,-1,1,68,1,11,0,1,0,1,0,0,1,-1,-1,1,1,0,1,"Trump","Romney","Trump",0,0
2,1,1,1,1,0,8,55,4,0,0,-1,1,0,-2,-2,0,1,-1,0,0,2,-3,0,3,-1,-1,0,1,0,1,1,-1,0,35,1,12,0,1,0,1,0,0,1,-2,-2,0,1,1,1,"Johnson","Romney","Johnson",0,1
2,1,1,0,0,1,60,0,4,1,1,-1,-2,-1,2,2,0,1,1,1,1,2,0,0,2,0,-1,0,0,0,1,0,1,0,43,1,13,0,1,0,1,0,0,1,-2,-2,0,0,1,2,"Clinton","Obama","Clinton",0,0
0,1,1,1,1,1,60,45,2,-1,1,0,-1,-1,0,-2,0,1,-1,-1,-1,2,-2,-1,1,1,-1,0,-1,0,1,0,0,1,54,1,13,0,1,0,1,0,0,0,-1,-2,0,1,1,0,"Trump","Obama","Trump",0,1
1,1,1,0,0,1,85,0,1,0,1,1,-1,-2,1,1,2,1,1,1,0,-1,1,1,-2,1,1,1,-1,1,1,0,1,0,65,1,13,0,1,0,1,1,0,1,-2,-2,1,0,0,2,"Clinton","Obama","Clinton",0,0
0,-1,1,0,0,1,70,0,0,1,1,1,-2,-2,2,2,1,1,1,1,1,2,2,-2,-3,1,1,0,0,0,1,1,1,0,28,0,13,0,1,0,1,0,1,1,-2,-2,0,0,1,2,"Clinton","Obama","Clinton",0,0
1,0,1,0,0,0,70,15,3,2,1,0,-1,-1,2,2,0,1,1,-1,1,1,-1,-1,-1,1,1,0,1,-1,0,0,1,1,21,0,10,0,0,1,1,1,0,0,-2,-2,1,0,1,0,"Clinton","Obama","Clinton",0,0
1,1,0,1,1,1,30,60,1,0,1,-1,0,0,-1,-1,-3,0,-1,-1,0,2,0,2,3,1,-1,0,1,0,1,0,0,1,63,1,10,0,1,0,1,0,0,1,-2,-2,0,1,1,1,"Trump","Romney","Trump",0,0
0,0,0,0,1,0,4,49,2,-2,1,-1,2,2,1,1,-3,1,0,-1,2,2,-3,1,0,1,-1,0,1,1,1,0,-1,1,66,0,9,0,1,0,1,0,0,1,1,-2,0,0,1,-1,"Trump","Romney","Trump",0,0
0,0,0,0,0,1,66,0,3,1,1,1,-2,-2,1,0,1,1,1,-1,0,2,0,-1,-1,0,0,0,-1,0,1,1,1,0,34,1,13,0,1,0,1,1,0,1,-2,-2,0,0,0,1,"Clinton","Obama","Clinton",0,0
0,1,1,0,1,0,70,0,0,0,1,1,0,-2,2,2,0,1,1,1,0,2,0,0,0,-1,0,0,0,-1,1,1,1,1,23,0,13,0,1,0,1,1,1,0,0,0,1,0,1,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,0,70,1,-1,1,-1,0,1,-1,-1,-2,0,0,0,-1,2,-3,1,3,0,-1,0,0,1,1,0,-1,0,49,1,10,0,1,0,1,0,0,1,-2,-2,0,1,0,1,"Trump","Romney","Trump",0,0
2,1,1,0,0,1,71,0,1,2,1,1,-2,-1,0,2,2,1,1,1,0,1,2,-3,-3,1,1,0,-1,0,1,1,1,0,33,1,14,0,1,0,1,1,1,1,-1,-2,1,1,1,1,"Clinton","Obama","Clinton",0,0
-1,0,0,0,1,0,70,50,2,0,1,-1,-2,-2,-1,-1,0,1,0,0,1,1,0,0,0,1,0,1,-1,0,1,0,-1,0,58,1,10,0,1,0,1,1,1,0,1,-2,0,0,1,1,"Clinton","Obama","Clinton",0,0
1,1,0,1,0,0,0,60,0,0,1,-1,2,2,-1,-1,-1,1,0,0,1,1,-1,1,0,0,-1,0,1,-1,0,1,-1,0,59,0,10,0,1,0,1,1,1,1,0,-2,0,1,0,0,"Trump","Obama","Trump",0,1
0,1,1,0,0,1,70,0,1,0,1,0,-1,-2,1,2,2,0,-1,-1,0,-1,-1,-1,-1,1,0,0,1,0,1,0,0,0,44,0,14,0,1,0,1,0,0,0,-2,-1,1,0,1,2,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,1,85,15,1,1,1,1,-2,-2,-2,-1,0,1,-1,1,0,1,1,2,-2,1,1,0,-1,1,1,1,1,1,65,0,13,0,0,1,1,0,0,0,-2,-2,0,0,0,1,"Clinton","Obama","Clinton",0,0
1,1,0,1,0,0,0,100,2,-1,1,-1,2,2,-2,-2,-2,0,0,-1,2,2,-3,0,-3,0,0,0,1,-1,1,0,-1,1,56,1,9,0,1,0,1,0,0,0,-2,-2,0,0,0,0,"Trump","Romney","Trump",0,0
-1,1,0,0,0,0,0,0,3,-1,1,-1,1,2,1,2,2,1,-1,-1,-2,0,0,1,-3,0,-1,0,1,0,1,0,-1,0,45,1,9,0,1,0,1,0,0,0,-2,-2,0,1,1,0,"Johnson","Obama","Johnson",0,1
1,0,1,0,0,0,61,2,0,-2,1,0,-1,-2,2,1,0,1,-1,-1,1,2,0,1,0,1,0,0,0,0,1,0,1,1,58,0,13,0,0,1,1,1,0,0,-1,-2,1,0,1,0,"Clinton","Obama","Clinton",0,0
2,1,1,0,0,0,100,0,0,2,0,1,-1,-1,2,2,3,1,1,1,2,1,1,-2,-3,1,-1,0,1,0,1,1,1,1,37,0,4,0,0,1,1,0,1,0,-2,-2,0,0,1,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,0,98,3,-1,1,-1,2,2,-2,-1,-3,1,0,0,-2,2,-3,2,3,0,0,0,0,0,1,0,-1,1,27,0,11,0,1,0,1,0,1,0,0,-2,0,1,1,1,"Trump","Romney","Trump",0,0
-1,0,1,0,0,0,70,16,4,-1,1,1,-2,-2,2,2,0,1,-1,-1,0,1,1,1,1,1,-1,0,-1,1,1,0,-1,0,30,1,10,0,1,0,1,0,1,0,1,-2,0,0,1,1,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,1,87,0,1,0,1,1,-2,-2,2,-1,2,1,1,1,2,-2,1,0,-2,1,0,1,-1,1,1,1,1,0,78,1,16,0,1,0,1,1,0,1,-2,-2,1,0,1,1,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,0,76,0,0,2,1,0,-1,-2,2,2,-2,1,-1,1,2,-2,0,0,-3,1,1,0,-1,0,1,1,1,0,26,0,13,0,1,0,1,0,1,1,-2,-2,0,0,1,1,"Clinton","Obama","Clinton",0,0
1,1,0,0,0,0,3,2,1,-1,1,-1,2,-1,2,2,-1,1,0,-1,0,0,0,0,1,1,-1,0,2,-1,1,0,0,0,40,1,14,0,1,0,1,0,0,1,-2,-2,1,1,1,0,"Johnson","Romney","Clinton",1,1
2,1,0,1,0,0,15,60,1,0,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,2,-2,2,2,1,0,0,0,0,1,0,-1,1,67,1,11,0,1,0,1,1,0,1,0,-2,0,1,1,0,"Trump","Romney","Trump",0,0
-1,-1,1,1,1,0,40,40,4,0,1,0,0,0,0,0,0,1,-1,-1,1,1,-1,2,2,1,-1,1,-1,1,1,0,0,1,38,1,14,0,1,0,1,0,0,1,-2,-2,0,1,1,1,"Trump","Romney","Trump",0,0
-1,0,0,1,0,0,8,86,3,0,1,-1,-1,1,-1,-1,0,0,-1,1,0,2,-3,0,3,0,-1,0,0,0,0,0,1,1,45,1,11,0,1,0,1,0,0,0,-2,-2,0,1,1,2,"Trump","Romney","Trump",0,0
-1,-1,0,1,0,0,10,63,4,0,1,-1,-2,-1,-2,-2,0,1,-1,-1,-2,1,-1,1,2,0,-1,0,1,-1,1,0,1,1,41,1,13,0,1,0,1,1,0,1,-2,-2,0,1,1,0,"Trump","Romney","Trump",0,0
1,1,0,1,0,0,0,100,0,-1,0,-1,2,2,-2,-2,0,1,0,-1,-2,2,-2,2,2,0,-1,0,1,-1,1,0,-1,1,47,0,12,0,1,0,1,0,0,0,1,-2,0,1,0,-1,"Trump","Romney","Trump",0,0
1,1,0,1,0,0,15,83,0,0,1,-1,-1,1,-2,-1,-2,1,-1,-1,-2,2,-2,0,1,1,-1,0,-1,0,1,0,-1,0,69,0,13,0,1,0,1,1,0,1,0,-2,0,1,1,1,"Trump","Romney","Trump",0,0
1,1,1,0,0,0,100,0,0,-2,1,1,-2,-2,2,2,0,1,0,0,2,2,3,3,-3,1,0,0,1,0,1,1,-1,1,41,0,12,0,0,1,1,0,1,0,-2,-2,0,0,1,2,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,0,0,3,0,0,-1,-2,0,-2,1,-2,1,1,1,1,1,-2,1,-2,0,-1,0,-1,1,1,1,1,1,54,1,13,0,1,0,1,1,0,0,1,-2,0,1,1,2,"Trump","Romney","Trump",0,0
2,1,0,1,0,0,0,70,3,0,1,0,2,2,-1,-2,-2,0,0,-1,1,1,-2,0,-1,1,-1,0,1,0,0,0,0,1,52,1,9,0,1,0,1,1,0,1,0,0,0,0,1,1,"Trump","Romney","Trump",0,0
1,1,0,1,0,0,1,67,1,0,1,-1,1,1,-2,-1,0,1,-1,0,-2,2,0,1,0,0,-1,0,1,0,1,0,-1,0,56,0,14,0,1,0,1,0,0,1,-2,-2,1,1,1,0,"Trump","Romney","Trump",0,0
1,1,1,0,0,1,70,0,1,1,1,1,-2,-2,1,2,2,0,1,1,0,0,0,0,0,1,0,0,-1,0,1,0,1,0,70,1,14,0,1,0,1,1,0,1,-1,-2,1,0,0,0,"Clinton","Obama","Clinton",0,0
1,1,0,1,1,0,0,70,3,0,1,-1,2,2,-1,-2,-2,1,-1,1,-1,2,-2,1,3,0,1,0,0,0,1,0,0,1,34,1,12,0,1,0,1,0,1,1,2,-2,0,1,1,1,"Trump","Romney","Trump",0,0
2,1,0,1,0,0,0,100,1,0,1,-1,2,2,-2,-1,-2,1,0,0,-1,2,-1,2,3,1,-1,0,1,0,1,0,-1,1,73,1,13,0,1,0,1,0,0,1,1,-2,0,1,0,0,"Trump","Romney","Trump",0,0
1,0,1,0,1,1,61,2,1,0,1,0,-1,-2,1,1,0,1,-1,-1,1,1,1,2,0,0,-1,1,-1,0,0,0,0,1,60,1,13,0,1,0,1,1,0,0,-1,-2,0,1,0,1,"Clinton","Obama","Clinton",0,0
0,1,0,1,0,0,30,70,0,1,1,0,1,0,-1,-2,-2,1,-1,1,-1,2,0,0,0,0,-1,0,0,0,0,0,0,1,58,0,9,0,1,0,1,0,0,1,-2,-2,0,1,0,0,"Trump","Romney","Trump",0,0
-1,-1,0,1,0,0,15,70,2,-1,1,-1,1,1,-1,-2,-2,1,0,-1,0,2,-2,0,3,0,0,0,1,-1,0,0,0,1,61,1,10,0,1,0,1,0,0,0,0,-2,0,1,1,1,"Trump","Romney","Trump",0,0
2,1,0,0,0,0,0,70,1,0,1,-1,1,2,-2,-1,-3,1,-1,-1,0,2,-2,3,3,0,0,0,0,0,1,0,1,1,58,1,9,0,1,0,1,0,0,1,-2,-2,0,1,1,2,"Trump","Romney","Trump",0,0
0,0,0,1,0,0,31,60,2,0,1,-1,-1,-1,-1,-1,-2,1,-1,1,-1,2,-1,1,3,1,-1,0,1,0,1,0,1,1,61,1,10,0,1,0,1,0,0,1,-1,-2,1,0,0,0,"Trump","Romney","Trump",0,0
0,0,1,1,0,1,60,30,0,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,56,0,14,0,0,0,1,1,0,1,-1,-2,1,0,1,0,"Clinton","Obama","Clinton",0,0
-1,0,1,1,0,0,62,0,1,1,1,1,-2,-1,1,2,0,1,1,0,2,2,1,3,0,1,0,0,1,0,0,1,1,1,26,0,10,0,0,1,1,0,1,0,-1,-2,0,0,0,0,"Clinton","Obama","Clinton",0,0
1,1,1,0,0,0,100,0,2,-1,1,1,-2,-2,2,2,2,1,1,1,2,2,0,1,-1,1,0,0,1,0,1,0,1,0,59,1,9,0,1,0,1,0,1,0,-2,-2,1,1,1,0,"Clinton","Obama","Clinton",0,0
2,1,0,1,0,0,50,70,2,-2,1,1,0,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,1,1,32,0,10,0,0,1,1,0,1,0,0,0,1,1,1,0,"Trump","Obama","Clinton",1,0
